Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,SalesMethod
West Gear,1197831,6/3/2021,West,Idaho,Boise,Men's Apparel,37.00,75,278,125.00,Online
Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Women's Athletic Footwear,46.00,75,345,173.00,Online
Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,39.00,75,293,146.00,Online
Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Women's Street Footwear,28.00,75,210,109.00,Online
Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Women's Apparel,36.00,75,270,135.00,Online
Amazon,1185732,7/21/2021,Southeast,Kentucky,Louisville,Men's Apparel,46.00,75,345,159.00,Online
Amazon,1185732,8/22/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,38.00,75,285,143.00,Online
Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Women's Athletic Footwear,19.00,75,143,74.00,Online
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,14.00,75,105,55.00,Online
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,34.00,75,255,120.00,Online
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,43.00,75,323,145.00,Online
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,52.00,75,390,207.00,Online
Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.00,75,105,51.00,Online
Kohl's,1197831,12/3/2021,Midwest,Kansas,Wichita,Women's Street Footwear,9.00,75,68,31.00,Online
Kohl's,1197831,12/7/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,43.00,75,323,158.00,Online
Kohl's,1197831,12/9/2021,Midwest,Kansas,Wichita,Women's Street Footwear,15.00,75,113,53.00,Online
Foot Locker,1185732,12/10/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41.00,75,308,129.00,Online
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.00,75,338,145.00,Online
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,64.00,75,480,250.00,Online
Sports Direct,1185732,10/5/2021,Midwest,North Dakota,Fargo,Women's Apparel,52.00,75,390,199.00,Online
Foot Locker,1185732,8/12/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,46.00,75,345,155.00,Online
Foot Locker,1185732,6/1/2021,Midwest,North Dakota,Fargo,Women's Apparel,28.00,75,210,109.00,Online
Foot Locker,1185732,6/10/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32.00,75,240,110.00,Online
West Gear,1185732,3/11/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,61.00,75,458,233.00,Online
West Gear,1185732,10/2/2021,Midwest,Indiana,Indianapolis,Women's Apparel,19.00,75,143,73.00,Online
West Gear,1185732,10/11/2021,Midwest,Indiana,Indianapolis,Men's Apparel,55.00,75,413,165.00,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32.00,75,240,132.00,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Women's Apparel,34.00,75,255,128.00,Online
West Gear,1185732,2/17/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,27.00,75,203,103.00,Online
West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,28.00,75,210,116.00,Online
West Gear,1185732,9/18/2021,Northeast,West Virginia,Charleston,Women's Apparel,36.00,75,270,138.00,Online
West Gear,1185732,6/22/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41.00,75,308,145.00,Online
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,75,308,169.00,Online
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,75,375,150.00,Online
Kohl's,1185732,6/5/2021,Northeast,New Jersey,Newark,Women's Street Footwear,38.00,75,285,143.00,Online
Kohl's,1185732,7/8/2021,Northeast,New Jersey,Newark,Women's Street Footwear,37.00,75,278,150.00,Online
Sports Direct,1185732,3/9/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,47.00,75,353,183.00,Online
Foot Locker,1185732,7/8/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,38.00,75,285,157.00,Online
Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Women's Apparel,38.00,75,285,125.00,Online
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,52.00,75,390,148.00,Online
Amazon,1185732,10/5/2021,Northeast,Vermont,Burlington,Women's Street Footwear,49.00,75,368,169.00,Online
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,54.00,75,405,239.00,Online
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,55.00,75,413,206.00,Online
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,45.00,75,338,172.00,Online
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,38.00,75,285,117.00,Online
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Women's Apparel,45.00,75,338,159.00,Online
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,52.00,75,390,168.00,Online
Foot Locker,1185732,12/26/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,53.00,75,398,143.00,Outlet
West Gear,1185732,10/3/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.00,75,150,63.00,Outlet
West Gear,1185732,11/4/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,14.00,75,105,47.00,Outlet
West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Athletic Footwear,39.00,75,293,108.00,Outlet
West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,33.00,75,248,116.00,Outlet
Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Men's Apparel,35.00,75,263,105.00,Outlet
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Apparel,31.00,75,233,86.00,Outlet
Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,17.00,75,128,52.00,Outlet
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,23.00,75,173,55.00,Outlet
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,22.00,75,165,48.00,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,27.00,75,203,65.00,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,36.00,75,270,84.00,Outlet
West Gear,1128299,11/1/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,44.00,74,326,150.00,Online
West Gear,1128299,5/4/2020,West,Colorado,Denver,Women's Athletic Footwear,56.00,74,414,178.00,Online
Sports Direct,1197831,8/23/2021,South,Alabama,Birmingham,Men's Apparel,23.00,74,170,90.00,Online
Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Men's Athletic Footwear,53.00,74,392,196.00,Online
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,45.00,74,333,147.00,Online
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Apparel,64.00,74,474,147.00,Online
West Gear,1185732,11/4/2021,West,Utah,Salt Lake City,Men's Apparel,33.00,74,244,112.00,Online
West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,39.00,74,289,153.00,Online
Kohl's,1128299,2/26/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,43.00,74,318,156.00,Online
Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Women's Apparel,49.00,74,363,189.00,Online
Foot Locker,1185732,12/21/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,51.00,74,377,208.00,Online
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,23.00,74,170,92.00,Online
Sports Direct,1185732,9/1/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,32.00,74,237,104.00,Online
Sports Direct,1185732,9/1/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25.00,74,185,74.00,Online
West Gear,1185732,9/3/2021,Midwest,Indiana,Indianapolis,Women's Apparel,24.00,74,178,92.00,Online
West Gear,1185732,11/9/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,29.00,74,215,107.00,Online
West Gear,1185732,6/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,41.00,74,303,167.00,Online
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,74,370,155.00,Online
Kohl's,1185732,8/2/2021,Northeast,New Jersey,Newark,Women's Apparel,32.00,74,237,126.00,Online
Kohl's,1185732,6/7/2021,Northeast,New Jersey,Newark,Men's Apparel,48.00,74,355,153.00,Online
Sports Direct,1185732,3/5/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,43.00,74,318,127.00,Online
Sports Direct,1185732,5/6/2021,Northeast,Connecticut,Hartford,Men's Apparel,53.00,74,392,173.00,Online
Foot Locker,1185732,5/10/2021,Northeast,Connecticut,Hartford,Women's Apparel,63.00,74,466,233.00,Online
Sports Direct,1185732,6/12/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,47.00,74,348,177.00,Online
Amazon,1185732,12/2/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,33.00,74,244,122.00,Online
Foot Locker,1185732,2/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30.00,74,222,78.00,Outlet
Foot Locker,1185732,12/20/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,42.00,74,311,99.00,Outlet
Foot Locker,1185732,5/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,19.00,74,141,55.00,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Apparel,39.00,74,289,136.00,Outlet
Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Men's Apparel,39.00,74,289,121.00,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,13.00,74,96,41.00,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,26.00,74,192,81.00,Outlet
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.00,74,104,44.00,Outlet
Sports Direct,1185732,3/5/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.00,74,237,78.00,Outlet
Foot Locker,1185732,8/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,32.00,74,237,99.00,Outlet
Sports Direct,1185732,7/11/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.00,74,296,124.00,Outlet
Sports Direct,1185732,6/12/2021,Northeast,Rhode Island,Providence,Men's Apparel,41.00,74,303,112.00,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's Apparel,39.00,74,289,92.00,Outlet
Amazon,1185732,11/4/2021,Northeast,Vermont,Burlington,Women's Street Footwear,25.00,74,185,78.00,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Men's Apparel,43.00,74,318,105.00,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,41.00,74,303,112.00,Outlet
Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's Apparel,53.00,73,387,248.00,Online
West Gear,1128299,5/30/2020,West,Washington,Seattle,Men's Apparel,51.00,73,372,145.00,Online
Foot Locker,1185732,5/12/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,37.00,73,270,122.00,Online
Sports Direct,1197831,8/17/2021,South,Alabama,Birmingham,Men's Apparel,37.00,73,270,135.00,Online
Foot Locker,1128299,10/4/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,48.00,73,350,123.00,Online
Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,23.00,73,168,81.00,Online
West Gear,1185732,10/3/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,23.00,73,168,89.00,Online
West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Apparel,69.00,73,504,222.00,Online
West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Apparel,41.00,73,299,126.00,Online
West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,44.00,73,321,177.00,Online
Sports Direct,1128299,12/3/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,47.00,73,343,178.00,Online
Amazon,1185732,3/21/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,34.00,73,248,124.00,Online
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Apparel,37.00,73,270,130.00,Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,19.00,73,139,67.00,Online
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45.00,73,329,138.00,Online
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36.00,73,263,108.00,Online
Foot Locker,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,53.00,73,387,205.00,Online
Foot Locker,1185732,9/11/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36.00,73,263,118.00,Online
Foot Locker,1185732,8/12/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,48.00,73,350,158.00,Online
West Gear,1185732,6/10/2021,Midwest,Iowa,Des Moines,Women's Apparel,49.00,73,358,190.00,Online
West Gear,1185732,3/1/2021,Midwest,Iowa,Des Moines,Women's Apparel,28.00,73,204,112.00,Online
West Gear,1185732,2/12/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,48.00,73,350,158.00,Online
West Gear,1185732,2/12/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,57.00,73,416,250.00,Online
West Gear,1185732,10/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24.00,73,175,88.00,Online
West Gear,1185732,11/5/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,37.00,73,270,149.00,Online
Kohl's,1185732,6/9/2021,Northeast,New Jersey,Newark,Women's Apparel,50.00,73,365,193.00,Online
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,38.00,73,277,136.00,Online
Sports Direct,1185732,3/5/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.00,73,350,186.00,Online
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,27.00,73,197,71.00,Online
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,38.00,73,277,122.00,Online
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Men's Apparel,59.00,73,431,194.00,Online
West Gear,1128299,3/18/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,38.00,72,274,123.00,Online
West Gear,1128299,3/24/2020,West,Colorado,Denver,Women's Athletic Footwear,36.00,72,259,117.00,Online
Amazon,1185732,10/11/2021,Northeast,Maine,Portland,Women's Apparel,56.00,72,403,214.00,Online
Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's Apparel,53.00,72,382,153.00,Online
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,56.00,72,403,181.00,Online
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,27.00,72,194,95.00,Online
West Gear,1185732,12/5/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,23.00,72,166,91.00,Online
West Gear,1185732,11/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,19.00,72,137,75.00,Online
West Gear,1197831,5/4/2021,West,Idaho,Boise,Men's Apparel,34.00,72,245,105.00,Online
Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,51.00,72,367,176.00,Online
Amazon,1185732,11/22/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,39.00,72,281,132.00,Online
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,19.00,72,137,73.00,Online
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,34.00,72,245,127.00,Online
Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,14.00,72,101,50.00,Online
Foot Locker,1185732,12/1/2021,Midwest,Kansas,Wichita,Women's Apparel,37.00,72,266,147.00,Online
Sports Direct,1185732,9/1/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,33.00,72,238,121.00,Online
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,34.00,72,245,105.00,Online
West Gear,1185732,6/11/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32.00,72,230,113.00,Online
West Gear,1185732,6/11/2021,Midwest,Iowa,Des Moines,Women's Apparel,59.00,72,425,221.00,Online
West Gear,1185732,9/3/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,14.00,72,101,50.00,Online
West Gear,1185732,10/4/2021,Midwest,Indiana,Indianapolis,Women's Apparel,47.00,72,338,186.00,Online
West Gear,1185732,8/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,36.00,72,259,132.00,Online
Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42.00,72,302,145.00,Online
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,61.00,72,439,184.00,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,39.00,72,281,140.00,Online
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,60.00,72,432,173.00,Online
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,24.00,72,173,88.00,Online
Kohl's,1185732,6/9/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,41.00,72,295,148.00,Online
Sports Direct,1185732,5/10/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,52.00,72,374,187.00,Online
Amazon,1185732,10/5/2021,Northeast,Vermont,Burlington,Men's Apparel,55.00,72,396,186.00,Online
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,51.00,72,367,154.00,Online
Foot Locker,1185732,10/24/2021,South,Texas,Dallas,Women's Street Footwear,28.00,72,202,85.00,Outlet
Foot Locker,1185732,11/29/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,43.00,72,310,133.00,Outlet
Foot Locker,1128299,6/23/2021,West,Arizona,Phoenix,Men's Apparel,43.00,72,310,105.00,Outlet
Sports Direct,1185732,4/8/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.00,72,230,76.00,Outlet
Foot Locker,1185732,10/1/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,19.00,72,137,57.00,Outlet
Foot Locker,1185732,10/1/2021,Northeast,Connecticut,Hartford,Women's Apparel,26.00,72,187,88.00,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34.00,72,245,69.00,Outlet
Amazon,1185732,12/2/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,33.00,72,238,112.00,Outlet
Amazon,1185732,11/8/2021,Northeast,Vermont,Burlington,Men's Apparel,43.00,72,310,121.00,Outlet
Amazon,1185732,10/9/2021,Northeast,Vermont,Burlington,Women's Street Footwear,40.00,72,288,121.00,Outlet
Foot Locker,1185732,11/22/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,59.00,70,413,190.00,Online
West Gear,1128299,6/1/2020,West,Nevada,Las Vegas,Men's Apparel,47.00,70,329,214.00,Online
Amazon,1185732,12/28/2021,Northeast,Maine,Portland,Men's Athletic Footwear,46.00,70,322,151.00,Online
Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Apparel,63.00,70,441,123.00,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Apparel,42.00,70,294,126.00,Online
Foot Locker,1185732,2/18/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,24.00,70,168,87.00,Online
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Men's Apparel,44.00,70,308,148.00,Online
West Gear,1185732,11/4/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,18.00,70,126,67.00,Online
Foot Locker,1197831,4/2/2021,West,Idaho,Boise,Men's Apparel,39.00,70,273,96.00,Online
Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,18.00,70,126,63.00,Online
Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Apparel,68.00,70,476,219.00,Online
Foot Locker,1185732,12/6/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39.00,70,273,109.00,Online
Sports Direct,1185732,12/10/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.00,70,385,212.00,Online
Foot Locker,1185732,6/1/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,29.00,70,203,93.00,Online
West Gear,1185732,3/1/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29.00,70,203,93.00,Online
Sports Direct,1185732,3/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,50.00,70,350,154.00,Online
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Women's Apparel,38.00,70,266,109.00,Online
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,63.00,70,441,168.00,Online
Amazon,1185732,10/3/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,42.00,70,294,168.00,Online
Foot Locker,1185732,10/27/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32.00,70,224,76.00,Outlet
West Gear,1128299,12/1/2020,West,Nevada,Las Vegas,Men's Apparel,37.00,70,259,158.00,Outlet
Foot Locker,1185732,5/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,23.00,70,161,66.00,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,37.00,70,259,104.00,Outlet
West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's Athletic Footwear,34.00,70,238,88.00,Outlet
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15.00,70,105,49.00,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.00,70,70,32.00,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.00,70,112,45.00,Outlet
Foot Locker,1185732,8/6/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,26.00,70,182,84.00,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,24.00,70,168,49.00,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,37.00,70,259,106.00,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Men's Apparel,48.00,70,336,121.00,Outlet
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,42.00,70,294,123.00,Outlet
Foot Locker,1185732,5/6/2021,Midwest,Illinois,Chicago,Women's Apparel,41.00,69,283,170.00,Online
Foot Locker,1185732,12/28/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.00,69,380,171.00,Online
West Gear,1128299,11/4/2020,West,Colorado,Denver,Women's Athletic Footwear,58.00,69,400,236.00,Online
Sports Direct,1197831,3/26/2021,South,Tennessee,Knoxville,Men's Apparel,39.00,69,269,126.00,Online
Foot Locker,1185732,7/7/2021,Midwest,Nebraska,Omaha,Women's Apparel,44.00,69,304,182.00,Online
Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's Street Footwear,41.00,69,283,105.00,Online
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Apparel,62.00,69,428,163.00,Online
Foot Locker,1128299,9/3/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,52.00,69,359,129.00,Online
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,59.00,69,407,195.00,Online
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,47.00,69,324,162.00,Online
Foot Locker,1128299,10/23/2021,West,Arizona,Phoenix,Men's Apparel,53.00,69,366,146.00,Online
Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,48.00,69,331,182.00,Online
Amazon,1185732,7/21/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,38.00,69,262,136.00,Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,23.00,69,159,86.00,Online
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.00,69,97,49.00,Online
Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Men's Apparel,47.00,69,324,162.00,Online
Sports Direct,1185732,9/2/2021,Midwest,North Dakota,Fargo,Women's Apparel,23.00,69,159,81.00,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,46.00,69,317,165.00,Online
West Gear,1185732,3/11/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33.00,69,228,96.00,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,27.00,69,186,101.00,Online
West Gear,1185732,6/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33.00,69,228,118.00,Online
Foot Locker,1185732,2/15/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,27.00,69,186,95.00,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,29.00,69,200,108.00,Online
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,69,324,146.00,Online
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Women's Apparel,33.00,69,228,125.00,Online
Kohl's,1185732,8/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,38.00,69,262,139.00,Online
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Women's Apparel,36.00,69,248,124.00,Online
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,42.00,69,290,101.00,Online
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49.00,69,338,172.00,Online
Foot Locker,1185732,6/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,37.00,68,252,113.00,Online
Foot Locker,1185732,10/23/2021,South,Texas,Dallas,Men's Athletic Footwear,41.00,68,279,131.00,Online
Foot Locker,1185732,2/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44.00,68,299,135.00,Online
Foot Locker,1185732,11/30/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37.00,68,252,101.00,Online
Foot Locker,1185732,5/26/2021,Midwest,Nebraska,Omaha,Women's Apparel,32.00,68,218,133.00,Online
Sports Direct,1197831,11/8/2021,South,Alabama,Birmingham,Men's Apparel,38.00,68,258,124.00,Online
Amazon,1185732,10/17/2021,Northeast,Maine,Portland,Women's Apparel,38.00,68,258,134.00,Online
